date,state,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage
20200918,WY,4,29
20200816,MD,50,52
20200323,IN,,0
20200618,OK,,0
20200419,VT,,0
20200620,VA,,0
20200912,CA,341,397
20200702,AZ,47,20
20200427,VT,,0
20200323,ME,,0
20200821,MT,16,45
20201127,ME,9,39
20200321,MI,,0
20200922,MO,104,139
20201029,NV,51,62
20200730,CO,54,80
20200910,IA,28,123
20200619,LA,34,112
20201116,FL,483,234
20200910,MI,60,153
20200509,NM,,0
20200818,RI,6,14
20201029,NJ,107,93
20200714,RI,0,1
20200406,NH,,0
20201122,MT,79,67
20200418,ID,,0
20200616,NC,,0
20200414,VI,,0
20200526,PA,,0
20200407,KY,,0
20200517,IN,,0
20200421,SC,,0
20200811,CA,699,340
20201015,MN,62,130
20200917,FL,323,260
20201018,OH,202,217
20200315,AR,,0
20200721,SC,121,52
20200629,VI,,0
20201031,KY,252,123
20200318,PR,,0
20201021,NJ,91,94
20200703,MO,,0
20200823,ME,2,33
20201102,SC,73,73
20200614,NJ,,0
20200420,ID,,0
20201102,PR,199,54
20200509,WY,,0
20201021,CO,92,100
20200413,IA,13,61
20201114,WV,61,63
20200521,OR,,0
20201007,LA,77,193
20200521,IN,,0
20200707,NM,,0
20200512,IL,,0
20200814,NY,73,159
20200919,CO,19,100
20200706,PA,0,1
20200401,ID,,0
20200704,VT,,0
20201119,OK,346,152
20200507,KS,,0
20201010,ME,2,38
20200705,IA,5,42
20200707,WA,,0
20201026,HI,8,24
20201111,TN,258,124
20201009,IL,176,197
20200603,VA,,0
20201004,OR,14,62
20200601,ME,,0
20200816,DE,5,11
20200806,LA,177,70
20200613,MI,0,1
20200830,AR,37,92
20200826,FL,466,263
20201123,CT,104,32
20200803,NE,0,5
20200318,IL,,0
20200605,HI,0,10
20200701,PR,,0
20200824,VA,54,87
20200828,TN,119,121
20200613,WI,,0
20201025,NC,128,128
20201012,WV,15,63
20200506,TX,,0
20201123,SD,56,63
20200717,ME,0,16
20200331,MD,,0
20200804,DE,1,6
20200612,MT,,0
20200711,SC,,0
20200801,PR,8,66
20200421,WV,,0
20200911,AL,124,111
20200612,PR,,0
20200527,MO,,0
20200911,SC,83,82
20200619,NJ,,0
20201017,WV,24,63
20200617,MD,,0
20200425,MO,,0
20200816,OH,86,200
20200512,CA,,0
20200327,MD,,0
20201201,KY,378,106
20200606,SC,,0
20200515,WY,,0
20200807,AZ,94,80
20200405,AR,,0
20200811,VA,56,74
20200622,HI,1,11
20201117,NH,18,29
20200704,ID,,0
20200619,NE,0,15
20201130,NV,146,59
20200324,PR,,0
20200414,IL,,0
20200701,MO,,0
20201112,AK,13,24
20200709,IL,,0
20200813,MD,51,48
20200608,IA,,0
20200320,LA,,0
20200812,ME,1,27
20201012,NM,28,52
20200612,DC,,0
20201005,NH,0,30
20200322,OR,,0
20200317,IA,,0
20200419,NV,,0
20201024,TN,175,137
20200725,DE,2,4
20200530,VT,,0
20200704,IN,,0
20200416,WI,,0
20201028,TX,827,585
20200823,GA,198,146
20200508,MT,,0
20200502,WV,,0
20201101,LA,76,212
20201010,CA,330,399
20200923,HI,15,30
20200408,OH,,0
20200401,AL,,0
20201121,GA,397,170
20200807,OH,59,89
20200529,PR,,0
20200602,OK,,0
20200423,MN,,0
20201030,NY,157,180
20200412,NM,,0
20200515,RI,0,1
20200830,KY,110,107
20200726,AR,51,59
20201004,CO,24,100
20200727,NV,0,61
20200828,IA,48,123
20200503,IL,,0
20201004,WA,18,100
20200613,OH,,0
20200801,IN,51,103
20200620,WY,,0
20200921,TN,91,128
20200517,MI,,0
20200707,NJ,,0
20200607,MN,,0
20200317,TX,,0
20201116,IN,323,140
20200929,GA,355,160
20200720,TN,103,105
20200403,KY,,0
20200323,AK,,0
20200704,WV,,0
20200411,WV,,0
20200920,WV,23,63
20200826,MD,63,53
20200530,AK,,0
20201111,MS,110,107
20201124,OR,64,63
20200513,NJ,,0
20200621,NE,0,18
20201112,ID,62,51
20201126,NM,120,51
20200314,NM,,0
20200527,PR,,0
20200913,CA,322,396
20200529,TX,,0
20200421,CA,,0
20200808,MA,24,76
20200521,OK,,0
20201020,PA,152,212
20201121,OR,61,65
20200815,NJ,27,75
20200831,MN,25,130
20200913,ME,1,36
20200414,NM,,0
20200625,KY,,0
20201121,NM,146,51
20200629,IL,,0
20200517,NV,,0
20200425,CT,,0
20200409,NJ,,0
20200822,MN,35,130
20200518,NM,,0
20200818,GA,310,146
20200330,TN,,0
20200411,WA,,0
20200715,KS,32,53
20200603,AL,,0
20201002,UT,28,55
20200430,MD,,0
20201007,CA,332,398
20200703,NE,0,20
20200509,MD,,0
20200420,DE,,0
20201015,NY,146,178
20200528,LA,34,112
20201114,IL,604,200
20200428,SC,,0
20200710,MD,,0
20200403,DE,,0
20201126,MI,551,163
20200810,IN,52,105
20200910,WA,16,100
20200406,AR,,0
20200705,MA,,0
20201019,MO,154,135
20200604,AZ,,0
20200925,UT,27,56
20200404,NV,,0
20201017,HI,8,30
20201105,MD,92,60
20200615,NM,,0
20200731,SD,6,37
20201107,MA,102,102
20201010,ID,30,50
20200516,LA,39,118
20200829,NV,69,62
20200805,NE,0,3
20200822,CT,13,32
20200916,MT,21,66
20200610,MS,0,1
20201031,LA,73,212
20200511,AR,,0
20200922,DE,1,14
20200515,ID,,0
20201105,WI,422,148
20200623,AZ,25,14
20200429,KS,,0
20200820,NM,11,49
20200429,OH,,0
20200504,AR,,0
20200623,KY,,0
20201107,FL,469,263
20201120,NJ,330,96
20200709,CO,,0
20200416,AZ,,0
20201012,DC,9,14
20201106,NV,80,62
20200319,HI,,0
20201125,DE,27,16
20200915,FL,315,260
20200518,AL,,0
20201108,MN,163,140
20200611,SD,,0
20200626,TX,,0
20200321,WV,,0
20200404,WV,,0
20200506,WA,,0
20200816,WY,3,30
20200820,WA,26,86
20200331,ME,,0
20201028,IA,110,125
20200718,NV,3,61
20201125,AL,240,116
20200909,ND,18,47
20200926,SC,74,82
20200812,IL,83,133
20200824,WV,9,63
20200330,WV,,0
20201115,FL,420,264
20200924,SD,45,63
20200610,ME,,0
20200612,ME,,0
20200806,UT,32,46
20200921,MI,56,153
20200629,VT,,0
20200720,NM,23,20
20200707,SC,,0
20201031,NV,69,62
20200717,KS,50,65
20200521,CA,,0
20200604,NM,,0
20200608,PR,,0
20200912,IN,63,145
20200919,RI,3,14
20200724,IA,77,121
20200525,CO,,0
20201102,NY,141,179
20200524,OK,,0
20200515,DE,,0
20200323,VA,,0
20200531,DE,,0
20201103,OK,239,148
20200525,IN,,0
20200411,MO,,0
20200820,CO,27,99
20201122,NM,108,51
20201022,FL,312,271
20201030,AR,102,105
20200806,OH,61,88
20200725,PA,105,132
20200722,MI,22,94
20201015,WV,23,63
20201022,MN,97,131
20200721,ID,22,21
20200729,PR,4,57
20201117,OK,303,147
20201124,CT,136,32
20200623,IA,11,49
20201028,NY,163,179
20200610,CT,,0
20200820,AK,3,26
20200614,AZ,8,10
20200327,TX,,0
20200407,WI,,0
20200918,TX,379,561
20200803,VA,37,66
20200608,DC,,0
20200519,MI,,0
20200520,NY,1,1
20200604,MT,,0
20200402,AL,,0
20200401,ND,,0
20200731,AZ,138,78
20200923,VA,59,100
20200508,IN,,0
20201026,PA,135,198
20200823,HI,49,29
20200329,IN,,0
20200526,LA,23,112
20200909,ID,8,50
20200714,IN,0,1
20200706,GA,,0
20200325,SC,,0
20200429,CA,,0
20200920,AL,92,112
20200727,ND,,0
20200513,VT,,0
20200427,NJ,,0
20200430,AK,,0
20201201,AK,27,22
20201030,NC,155,129
20200506,AL,,0
20200729,DC,8,6
20200730,SC,167,65
20200618,ND,,0
20201006,MN,78,130
20200602,OR,,0
20200405,NY,,0
20200723,WV,21,29
20200606,OK,,0
20201111,OH,479,219
20201014,MI,99,155
20200617,MS,0,1
20200629,OH,,0
20200314,ID,,0
20201128,NE,107,101
20200514,NY,,0
20200518,TN,,0
20200922,TN,128,128
20200426,WY,,0
20201018,GA,204,159
20200703,ID,,0
20200615,UT,,0
20201102,WV,32,59
20200719,KS,47,67
20200423,NY,,0
20200413,CT,,0
20201202,PA,775,227
20200918,MO,107,139
20200929,IN,98,150
20200504,NY,0,1
20201025,OK,181,152
20200502,NY,0,1
20200724,RI,6,9
20201012,MO,182,139
20200328,NY,,0
20200725,MN,16,70
20200805,IL,105,135
20201026,LA,67,205
20200715,CT,9,20
20201104,DE,16,15
20200421,FL,,0
20201012,VI,0,2
20200415,WA,,0
20200920,MT,22,67
20200813,DE,6,9
20200407,IL,,0
20200915,AZ,61,103
20200810,RI,3,13
20200412,WI,,0
20200821,CT,13,32
20200501,MA,,0
20200624,ID,,0
20200327,NC,,0
20200724,KY,37,84
20201111,AZ,174,121
20200913,MI,34,153
20200625,PA,,0
20200423,AR,,0
20201016,OK,173,149
20200602,TN,,0
20200415,OK,,0
20201110,MT,71,67
20200610,TX,,0
20200713,IN,,0
20200430,WY,,0
20200513,ME,,0
20200501,ME,,0
20200728,NV,0,62
20200626,AZ,26,14
20200609,CA,,0
20200412,UT,,0
20200404,ND,,0
20200801,AK,4,22
20200924,MD,48,56
20200417,WV,,0
20201031,FL,363,271
20200506,MD,,0
20201014,DC,10,14
20200406,WY,,0
20200603,TN,,0
20200802,ME,5,27
20200707,FL,,0
20200717,NV,3,61
20201126,NC,225,130
20200606,FL,,0
20200424,TX,,0
20200714,WV,,0
20200919,DE,7,14
20201108,NY,288,180
20200820,SD,10,56
20200813,NJ,24,75
20200814,IN,66,136
20200325,CO,,0
20201001,MO,132,139
20201125,HI,4,25
20200506,KS,,0
20200413,WA,,0
20201113,RI,14,15
20200410,WA,,0
20201105,FL,449,262
20200720,OR,7,38
20200701,DC,,0
20200811,SC,88,67
20200407,NE,,0
20201124,SD,76,63
20200523,NV,,0
20200315,TX,,0
20200529,NC,,0
20200822,KS,32,136
20200604,LA,30,111
20200731,VI,0,2
20200331,AZ,,0
20200926,MO,124,139
20200330,MI,,0
20201024,AR,97,105
20201010,OK,166,150
20200909,RI,4,14
20200417,NJ,,0
20200414,NC,,0
20200626,ME,,0
20201121,IN,358,165
20200402,WA,,0
20200926,AR,64,102
20200912,VI,0,2
20200318,UT,,0
20200622,CT,,0
20200829,WY,5,28
20200819,KS,25,137
20201002,NY,95,175
20200711,MO,,0
20200608,MO,,0
20201022,ND,37,49
20200619,IA,5,41
20200510,MI,,0
20200831,SD,15,57
20200806,RI,7,13
20201007,NH,2,30
20200428,UT,,0
20201128,AL,244,115
20201118,OK,338,152
20200603,NV,,0
20200821,PA,73,207
20200924,WY,8,30
20200817,SC,74,79
20201101,NH,7,30
20200702,DE,,0
20200917,CT,15,32
20200416,OH,,0
20201028,KY,242,123
20200410,OH,,0
20201104,TX,913,584
20200505,SC,,0
20201013,UT,53,57
20200624,UT,,0
20200729,MI,39,106
20201018,AK,3,23
20201110,FL,508,232
20200708,WY,,0
20200808,WV,17,59
20200720,CO,41,68
20200716,IA,28,122
20201027,ID,36,49
20200825,ME,2,33
20200811,AK,4,22
20200427,MD,,0
20200519,GA,,0
20200512,GA,,0
20200524,KS,,0
20200323,WY,,0
20200820,GA,265,145
20200730,MT,23,24
20200525,MS,0,1
20200809,TN,108,112
20201015,KY,201,115
20200327,VT,,0
20201026,IN,127,144
20200602,MI,,0
20200814,SD,14,50
20200514,MA,,0
20201024,IN,176,159
20200326,WA,,0
20200930,NM,19,51
20200625,CT,,0
20200321,NY,,0
20200625,WV,,0
20200509,PA,,0
20200920,PR,16,65
20200404,AK,,0
20200717,HI,0,18
20201126,AK,28,24
20200708,KS,,0
20200411,NE,,0
20200628,RI,0,1
20200403,OK,,0
20200723,CA,705,278
20200625,WA,,0
20200915,MO,126,139
20200911,MI,51,153
20200405,NJ,,0
20200930,MO,134,139
20200330,HI,2,23
20200803,WI,86,123
20201127,VI,0,2
20200812,PA,73,161
20200403,ID,,0
20200908,UT,12,55
20200412,KY,,0
20201015,IN,137,154
20200814,NH,2,30
20200819,HI,24,29
20200922,WA,25,101
20201011,MS,73,103
20201022,WA,26,102
20200930,MI,69,153
20201127,OK,319,153
20200416,MS,,0
20200313,ID,,0
20200926,NY,104,175
20200326,NJ,,0
20200823,OR,21,53
20200811,OK,66,89
20201107,WV,48,63
20200410,LA,77,163
20200805,VA,55,69
20200406,NY,,0
20200516,AL,,0
20200809,NE,11,33
20200716,NC,107,83
20200521,ME,,0
20200426,SD,,0
20200611,OR,,0
20200509,AL,,0
20200929,SD,60,63
20200402,MD,,0
20200919,MS,80,102
20200716,TX,954,252
20200316,MS,,0
20200808,MO,67,103
20200705,WV,,0
20200321,KY,,0
20201102,NE,83,98
20200713,NH,,0
20200930,DC,7,14
20200627,SD,,0
20200512,OK,,0
20201008,AZ,65,106
20201030,PA,196,221
20200805,MA,19,76
20200912,MT,12,66
20200523,MD,,0
20200819,VT,1,16
20200527,DC,,0
20200720,MO,41,99
20200328,IL,,0
20201104,NE,107,98
20200511,TN,,0
20200328,PR,,0
20200622,MN,,0
20200804,UT,16,46
20201201,WA,106,100
20201026,TX,711,582
20200423,CO,,0
20200803,AL,92,56
20200414,SD,,0
20200710,MT,,0
20200805,MO,58,98
20200608,AR,,0
20201024,ND,38,49
20200806,AZ,109,82
20201004,TX,434,564
20200916,SC,55,82
20200426,MD,,0
20200717,VT,6,8
20200422,KY,,0
20200930,TN,130,132
20200710,OH,,0
20200714,AK,,0
20201031,TX,853,584
20200706,OR,,0
20201127,CA,958,413
20200923,PA,62,216
20200809,VA,32,65
20200420,OH,,0
20200630,IL,,0
20200505,MN,,0
20200422,AR,,0
20200404,LA,,0
20200617,PR,,0
20200723,NM,21,17
20200709,OR,,0
20200523,MT,,0
20200718,AL,157,102
20200319,NY,,0
20200729,ND,7,41
20200809,HI,17,25
20201001,UT,26,55
20201005,TN,124,133
20200531,RI,0,1
20200413,NY,,0
20200518,MD,,0
20200528,UT,,0
20200811,KY,276,101
20200928,RI,3,14
20201124,NC,249,121
20200820,KY,294,107
20200426,AZ,,0
20200623,NM,,0
20200526,PR,,0
20200928,MT,30,67
20200418,IA,13,38
20201101,UT,45,58
20201114,MS,84,107
20200513,KS,,0
20201020,NY,141,178
20200801,MO,71,91
20200726,IA,35,123
20201117,WV,51,59
20200503,MA,,0
20200803,IL,89,126
20200507,CO,,0
20200419,ID,,0
20200921,DC,11,14
20201103,MA,63,80
20200509,NV,,0
20200411,DC,,0
20200710,SC,,0
20201028,AR,75,105
20200721,KS,30,70
20201119,MS,126,108
20200502,DE,,0
20200910,OR,2,63
20201119,AZ,243,122
20200719,MI,28,79
20200521,PA,,0
20200413,HI,0,16
20201018,SD,44,65
20200329,NY,,0
20200609,NE,0,3
20200810,MS,83,72
20200409,WY,,0
20201122,CA,801,411
20200727,MN,16,83
20200401,NV,,0
20200425,PA,,0
20201130,VT,4,17
20201008,SD,42,64
20201007,TX,531,577
20200613,AZ,8,10
20200715,OK,48,55
20200717,MT,7,14
20200421,MA,,0
20200320,AR,,0
20201112,WV,60,63
20200813,WY,5,29
20201010,NM,15,52
20200813,SD,18,44
20200507,FL,,0
20200824,NM,85,48
20201004,KY,108,114
20200927,ID,22,50
20200814,NE,10,78
20201125,NH,26,30
20200829,ID,17,49
20200516,SC,,0
20201109,MA,72,80
20200815,FL,596,258
20200716,ID,19,19
20200621,AR,,0
20200614,WA,,0
20201116,OR,40,63
20201121,AK,24,23
20200630,WI,,0
20200413,ME,,0
20200602,CO,,0
20200703,SC,,0
20201112,SC,66,86
20200531,CA,,0
20200608,NY,0,1
20200627,SC,,0
20200726,TX,316,518
20200716,CO,36,62
20200605,WY,,0
20200908,SD,20,60
20201027,CT,47,31
20200507,OR,,0
20201106,NH,5,30
20200408,GA,,0
20200819,NJ,21,77
20200715,ME,0,12
20201105,RI,11,15
20200529,MI,,0
20200730,WA,29,68
20201201,IA,180,122
20200912,OK,105,138
20201202,CT,160,35
20200901,IA,63,123
20200619,IL,,0
20200326,NC,,0
20200408,WI,,0
20201107,NE,109,99
20200411,KY,,0
20201023,KY,220,117
20200505,PA,,0
20201109,RI,13,14
20200313,LA,,0
20200516,WV,,0
20200320,WI,,0
20201125,TN,291,115
20200727,PA,117,124
20200830,MI,55,149
20200616,PA,,0
20200316,NJ,,0
20200422,NH,,0
20200517,HI,0,12
20200415,KY,,0
20201112,IN,279,164
20200511,IN,,0
20201106,ID,45,51
20200409,KS,,0
20201021,SD,51,65
20200726,MI,25,96
20200914,TN,89,128
20200910,CO,22,100
20200922,ND,19,47
20201114,VA,118,108
20201029,NH,8,30
20201115,SD,68,65
20201020,ME,1,38
20201122,TN,248,115
20200913,NE,13,89
20200614,TN,,0
20200710,WY,,0
20200814,VI,0,2
20200729,WA,25,66
20200710,AZ,39,17
20200909,AL,127,111
20200919,NH,2,30
20200331,OH,,0
20200611,AK,,0
20200421,OK,,0
20200411,PR,39,57
20201201,TX,1147,581
20200405,KY,,0
20200625,MN,,0
20201104,AR,86,107
20200728,LA,276,249
20200323,OR,,0
20200411,NY,0,1
20200503,OK,,0
20200920,NH,3,30
20200515,UT,,0
20201020,GA,303,156
20200705,RI,0,1
20200418,WY,,0
20200524,CA,,0
20200916,PR,16,65
20200623,WA,,0
20200424,KY,,0
20200326,TX,,0
20200822,PA,90,207
20200806,WI,78,129
20200503,WV,,0
20200526,MI,,0
20200319,VA,,0
20200619,TX,,0
20201109,OK,235,147
20200702,ID,,0
20200629,KS,,0
20200615,AK,,0
20201011,NH,2,30
20200711,FL,,0
20200624,NY,0,1
20200928,SC,52,82
20200323,MS,,0
20200725,OR,9,33
20201117,CA,685,384
20201021,NC,131,128
20200717,TN,185,101
20200802,DE,0,6
20201103,UT,68,55
20200326,IA,,0
20201002,NH,0,30
20200601,MS,,0
20200713,VA,,0
20200615,ND,,0
20200809,MT,20,22
20200503,CA,,0
20200731,LA,250,237
20201122,ME,12,39
20200420,MD,,0
20200402,PA,,0
20201103,CA,437,388
20201122,NH,13,30
20200515,MN,,0
20200701,VA,,0
20201022,SC,72,83
20201104,MA,63,102
20200531,MN,,0
20200329,VT,,0
20200706,SD,,0
20201015,MA,39,103
20201025,AK,4,23
20200923,TN,101,127
20200427,WY,,0
20200908,PR,16,65
20201105,OH,376,224
20200615,KY,,0
20200731,MN,24,104
20201111,MD,170,60
20200519,OR,,0
20200401,RI,0,1
20200523,IN,,0
20200925,MD,51,57
20200613,LA,34,121
20201116,CO,205,96
20200705,NY,0,1
20200726,KY,119,92
20200901,RI,5,15
20200818,OK,80,126
20200407,NY,,0
20200508,AZ,38,13
20200401,PA,,0
20201113,ME,5,39
20200706,WY,,0
20200605,MO,,0
20200530,TN,,0
20200617,RI,0,1
20200707,OK,,0
20200912,AK,4,24
20200620,WI,,0
20200721,UT,3,36
20200610,KS,,0
20201109,CA,369,385
20200910,TX,417,555
20200411,TX,,0
20201009,LA,76,196
20200926,TN,105,129
20201029,KY,280,123
20201120,HI,10,25
20200508,OR,,0
20201025,NM,90,52
20201003,TN,112,134
20200630,MO,,0
20201009,DC,11,14
20200723,MA,54,70
20200416,LA,22,145
20200616,CA,,0
20200314,MT,,0
20201021,AL,151,114
20200826,WY,2,28
20200507,MI,,0
20200423,TX,,0
20200712,WY,,0
20200922,ME,0,38
20201116,VI,0,2
20201027,UT,56,55
20200318,MT,,0
20201010,KY,128,114
20200705,DE,,0
20200704,NY,0,1
20200419,LA,67,156
20200703,MD,,0
20200823,MS,76,100
20200821,ME,2,33
20200614,OH,,0
20201110,PR,210,63
20200730,FL,741,239
20201126,DC,20,14
20201029,UT,59,58
20200806,IL,104,133
20200802,OK,44,60
20200719,OR,10,36
20200315,MS,,0
20201008,TN,134,134
20200703,NY,0,1
20201009,MO,185,140
20200920,VA,56,100
20201202,ME,19,39
20200611,IL,,0
20200521,MA,,0
20201005,KY,601,114
20200804,RI,5,12
20200526,WI,,0
20200527,ND,,0
20201108,NH,7,30
20200704,MA,,0
20201112,OK,269,153
20200628,DE,,0
20200508,MI,,0
20200921,PR,36,65
20201120,KS,189,149
20201111,WY,36,31
20200410,ND,,0
20201003,MN,56,130
20200628,NH,,0
20200830,NC,489,124
20200401,MN,,0
20201106,RI,27,15
20201107,NY,293,180
20200807,DC,12,13
20200419,OR,,0
20200528,MN,,0
20200909,MN,35,129
20201113,CA,536,412
20201105,NM,98,51
20201026,MN,95,130
20200502,VI,,0
20200623,TX,,0
20200920,IN,96,151
20200608,NE,0,9
20200911,CO,22,100
20200314,KS,,0
20200331,LA,,0
20201102,IL,340,191
20201123,GA,298,157
20200621,DC,,0
20200615,ID,,0
20200317,MO,,0
20200318,LA,,0
20200714,OK,,0
20200712,UT,,0
20200805,AR,62,69
20200504,VT,,0
20201014,NE,57,95
20200620,NV,,0
20200831,MA,15,81
20200728,AL,124,60
20200420,VI,,0
20200520,TX,,0
20200516,MI,,0
20200615,WA,,0
20200830,ME,2,34
20201004,FL,243,262
20200826,MO,98,139
20200828,MO,84,139
20200422,MN,,0
20201004,NC,100,128
20200726,NE,4,41
20200711,NJ,,0
20200520,NJ,,0
20200621,KY,,0
20201015,AR,104,105
20201030,CT,52,32
20201023,WA,28,102
20200909,DE,8,13
20200808,UT,8,46
20200622,PA,,0
20201202,NY,730,202
20200831,WV,11,63
20200828,NJ,31,78
20200911,OR,14,63
20200524,FL,,0
20200324,ME,,0
20200527,HI,0,14
20201013,ND,24,49
20200911,TN,110,129
20201108,VI,0,2
20200708,GA,0,1
20200810,OH,70,88
20200611,CO,,0
20200322,LA,,0
20201103,ID,46,49
20200818,WA,25,86
20200901,AL,146,108
20200722,NE,2,37
20200501,ID,,0
20200410,UT,,0
20201030,MA,59,103
20201120,AL,192,114
20200607,DE,,0
20200917,ND,15,47
20201028,NC,151,129
20200408,NJ,,0
20200924,VI,0,2
20201125,WI,425,149
20200729,HI,7,16
20200812,MS,103,72
20200815,OK,71,115
20200317,KS,,0
20201116,LA,144,213
20200919,UT,33,57
20201023,NH,4,30
20201025,MN,85,131
20200606,NM,,0
20200423,MA,,0
20200703,TX,,0
20201024,PR,30,65
20200319,CO,,0
20200613,VI,,0
20201010,AK,10,23
20200908,AR,47,101
20200809,ME,4,27
20200827,AK,5,25
20200713,WV,,0
20200517,PR,,0
20200715,AL,161,101
20200626,HI,0,15
20200915,NM,7,49
20201108,MA,78,102
20200915,WV,19,63
20200711,CA,,0
20201002,AR,58,102
20200614,DC,,0
20200927,NM,23,51
20200330,PR,,0
20201002,MS,60,102
20200821,WA,20,86
20200331,WI,,0
20200325,MN,,0
20200730,NE,5,44
20200625,MA,,0
20201020,SD,47,65
20201008,OH,130,212
20200826,SC,89,81
20200523,VT,,0
20200606,ID,,0
20200508,HI,0,12
20200421,AR,,0
20200528,AL,,0
20200923,MT,27,67
20200415,PR,,0
20200911,HI,77,30
20200409,OH,,0
20200722,NY,139,98
20201024,HI,6,24
20200324,AZ,,0
20200603,HI,0,12
20200314,OK,,0
20200817,FL,489,258
20200829,UT,23,54
20200617,WY,,0
20201115,KS,182,149
20200725,ND,,0
20200823,NH,30,30
20200702,UT,,0
20200614,MO,,0
20201008,GA,285,159
20201114,GA,391,171
20200601,IA,,0
20201103,NH,2,29
20200626,OH,,0
20200703,AR,,0
20201120,CT,103,35
20200502,MA,,0
20201101,WI,322,147
20200929,NH,2,30
20200924,NM,9,51
20200921,MT,27,67
20201119,VA,139,108
20201130,MN,195,130
20200827,UT,22,54
20200328,WI,,0
20200531,OK,,0
20200801,WV,8,47
20200921,ND,21,47
20201125,LA,178,216
20201004,NM,30,51
20200402,ND,,0
20200604,VI,,0
20200709,MD,,0
20200704,UT,,0
20201017,PR,14,65
20200425,ME,,0
20201105,VA,104,109
20201128,GA,400,170
20200609,MN,,0
20201203,WI,399,149
20201120,NV,129,62
20200918,CA,341,396
20201012,OR,23,62
20201102,WY,21,30
20201006,CT,20,32
20201107,CO,179,103
20200815,MA,26,80
20201016,DE,12,16
20201019,ND,20,49
20200621,PR,,0
20201102,MA,58,80
20200326,FL,,0
20200313,FL,,0
20200315,IA,,0
20200822,GA,223,146
20200409,AL,,0
20200415,NE,,0
20200514,AR,,0
20200803,MS,83,60
20200317,WY,,0
20201008,MS,80,103
20200428,OR,,0
20201106,UT,66,59
20200522,DE,,0
20200820,MD,55,53
20200323,CA,,0
20201113,IN,359,164
20200725,SD,4,27
20200818,MI,63,149
20200403,WI,,0
20200519,CO,,0
20200731,IN,68,103
20200701,MA,,0
20200329,MA,,0
20201016,CT,30,33
20200415,VA,,0
20200626,RI,0,1
20200426,NC,,0
20200729,TN,137,113
20201009,NJ,63,95
20200813,VA,108,82
20201030,MN,110,140
20200724,DE,0,3
20200511,ME,,0
20200712,TX,,0
20200810,AZ,76,74
20201110,CA,503,383
20200430,MA,,0
20200522,NC,,0
20200327,NH,,0
20200920,DC,7,14
20200512,NC,,0
20200506,CO,,0
20200510,NC,,0
20200423,PA,,0
20200929,AZ,49,94
20201002,WA,22,100
20200506,MO,,0
20200618,MN,,0
20200429,ME,,0
20200708,VI,4,2
20200808,ID,17,28
20200701,NY,0,1
20200522,RI,0,1
20200825,MT,26,41
20201011,ME,2,38
20200516,IA,9,40
20200813,NC,88,120
20201103,WV,29,59
20200719,OH,146,74
20201003,ND,25,47
20201119,IL,676,200
20200805,NY,73,125
20200915,IN,77,151
20201129,DC,22,13
20200927,DE,7,14
20200315,WA,,0
20200920,MI,33,153
20200822,NC,115,122
20201130,KS,150,143
20200812,GA,206,92
20200504,KY,,0
20200718,KS,44,66
20201105,MS,77,107
20201130,LA,176,215
20200522,IA,8,40
20201023,NE,43,96
20200810,MD,48,38
20201201,CA,1207,384
20201010,UT,37,57
20200403,CA,,0
20200601,NE,,0
20200625,NY,0,1
20200820,OR,12,53
20201001,ID,16,50
20200709,WY,,0
20201006,CA,339,398
20200717,AL,235,104
20200610,VT,,0
20200428,FL,,0
20200424,AK,,0
20201012,NC,136,127
20200329,AR,,0
20200718,MI,17,78
20201028,WA,45,100
20200427,MO,,0
20200711,OK,,0
20200526,IL,,0
20201128,MS,133,108
20200916,FL,302,260
20200801,MA,24,75
20201016,ME,1,39
20200513,VA,,0
20200315,OK,,0
20200724,ME,2,25
20201025,CA,318,408
20200703,FL,,0
20200322,ID,,0
20200928,FL,225,260
20200413,AR,,0
20201020,AR,97,98
20200430,OR,,0
20200804,NH,2,28
20201012,MA,36,103
20200327,IN,,0
20201118,CA,713,410
20200406,MA,,0
20200522,GA,,0
20200722,VI,2,2
20200410,MN,,0
20200405,UT,,0
20200617,DC,,0
20200813,LA,143,185
20201116,NH,10,29
20201001,ND,29,47
20201113,OK,264,153
20200417,NC,,0
20200921,WI,76,139
20200513,AZ,15,11
20200627,FL,,0
20200910,NY,92,175
20200728,PR,13,12
20201005,AR,61,101
20201014,HI,18,30
20200810,AK,2,20
20200714,VI,2,2
20200722,IN,9,29
20200802,MS,100,61
20201108,RI,20,14
20200629,NE,0,17
20201130,IN,346,142
20200520,AK,,0
20200511,VT,,0
20200424,RI,0,1
20200526,AZ,7,6
20200922,ID,18,50
20200318,WI,,0
20201119,DE,18,16
20201029,AR,94,105
20200504,PR,,0
20200707,MT,,0
20201016,PA,106,221
20200513,MS,,0
20201016,AL,140,115
20200621,MO,,0
20200823,WY,8,28
20200525,VI,,0
20200505,AZ,21,18
20200404,MO,,0
20200407,GA,,0
20201112,CA,575,412
20201201,OR,81,64
20200714,MA,22,48
20201111,NH,9,30
20200525,AL,,0
20200528,OR,,0
20200425,NJ,,0
20200514,FL,,0
20200423,CT,,0
20200815,WV,11,59
20200713,HI,4,16
20200810,LA,144,185
20200420,AZ,,0
20201103,RI,16,15
20200818,NH,30,30
20201201,PR,224,64
20200818,WV,10,63
20201031,RI,7,15
20200821,AR,66,91
