,all_distances,accepted_distances,all_alphas,accepted_alphas,epsilon_trace
296,0.535743985833938,0.535743985833938,7.893431210051869,7.893431210051869,0.847937144367702
297,0.5365328135794942,0.5365328135794942,0.8964730993772091,,0.8479295129334026
298,0.5336914195298263,0.5336914195298263,1.354277300155689,1.354277300155689,0.8479218815677861
299,0.5449358751362176,0.5449358751362176,1.0065274925911258,1.0065274925911258,0.847914250270852
300,0.5412354231930522,0.5412354231930522,1.0429291811702506,1.0429291811702506,0.8479066190425996
301,0.5352531133894668,0.5352531133894668,0.9998551556453092,0.9998551556453092,0.8478989878830282
302,0.5314174058522702,0.5314174058522702,1.281236382897594,1.281236382897594,0.8478913567921372
303,0.5305115134629345,0.5305115134629345,0.9955722059106383,0.9955722059106383,0.8478837257699261
304,0.5316657886022333,0.5316657886022333,0.9325869692014777,0.9325869692014777,0.8478760948163941
305,0.5329338023997118,0.5329338023997118,1.133030852915465,1.133030852915465,0.8478684639315408
306,0.5367932646118152,0.5367932646118152,0.9346236596967924,0.9346236596967924,0.8628684639315408
307,0.538616843553031,0.538616843553031,0.7912981389057077,0.7912981389057077,0.8628684639315408
308,0.5377390960345791,0.5377390960345791,1.2151334827805955,1.2151334827805955,0.8628684639315408
309,0.5410178046452764,0.5410178046452764,1.0064904351728337,1.0064904351728337,0.8628684639315408
310,0.529942801170399,0.529942801170399,1.1559996229478735,1.1559996229478735,0.8628684639315408
311,0.535517194863563,0.535517194863563,1.0058681439086907,1.0058681439086907,0.8628684639315408
312,0.5321595676048072,0.5321595676048072,0.13261143902400968,,0.8628684639315408
313,0.5404768280185369,0.5404768280185369,0.1055971408615511,,0.8628684639315408
314,0.5136601049599228,0.5136601049599228,0.9277167915293243,0.9277167915293243,0.8628684639315408
315,0.5497407561473381,0.5497407561473381,1.02450836137287,1.02450836137287,0.8628684639315408
316,0.5406900743469233,0.5406900743469233,1.0090710956108504,1.0090710956108504,0.8628684639315408
317,0.5420105220363349,0.5420105220363349,1.0617255037550646,1.0617255037550646,0.8628684639315408
318,0.5329525131242173,0.5329525131242173,0.9962526378270692,0.9962526378270692,0.8628684639315408
319,0.5354118010119218,0.5354118010119218,1.1029939092800165,1.1029939092800165,0.8628684639315408
320,0.5440623107007537,0.5440623107007537,0.9812141936582169,0.9812141936582169,0.8628684639315408
321,0.5376723530846379,0.5376723530846379,0.7857165331871097,0.7857165331871097,0.8628684639315408
322,0.5414693030589591,0.5414693030589591,1.0411222314429347,1.0411222314429347,0.8628684639315408
323,0.5290956615945063,0.5290956615945063,0.9335180354056399,0.9335180354056399,0.8628684639315408
324,0.5210997509823476,0.5210997509823476,0.4705252957817548,0.4705252957817548,0.8628684639315408
325,0.532676204695989,0.532676204695989,1.3349545009694708,1.3349545009694708,0.8628684639315408
326,0.5298702956107406,0.5298702956107406,1.043839411357133,1.043839411357133,0.8628684639315408
327,0.5220740925910339,0.5220740925910339,0.9444174525033611,0.9444174525033611,0.8628684639315408
328,0.5247172496570055,0.5247172496570055,0.987052768581407,0.987052768581407,0.8628684639315408
329,0.5312280758650448,0.5312280758650448,1.386503757856589,1.386503757856589,0.8628684639315408
330,0.5380137038165994,0.5380137038165994,1.228712280011194,1.228712280011194,0.8628684639315408
331,0.5194918200706048,0.5194918200706048,1.1228108528231358,1.1228108528231358,0.8628684639315408
332,0.5301322665737309,0.5301322665737309,0.8546376291172855,,0.8628684639315408
333,0.5336751899280398,0.5336751899280398,0.960739676039776,0.960739676039776,0.8628684639315408
334,0.5235944621225757,0.5235944621225757,1.0532767968463117,1.0532767968463117,0.8628684639315408
335,0.5296794086667502,0.5296794086667502,0.9872652157257017,0.9872652157257017,0.8628684639315408
336,0.5493825991142445,0.5493825991142445,0.8436783276829241,0.8436783276829241,0.8628684639315408
337,0.5370310298524102,0.5370310298524102,0.9919518970994158,0.9919518970994158,0.8628684639315408
338,0.5470905363575576,0.5470905363575576,1.0513182230278537,1.0513182230278537,0.8628684639315408
339,0.5470663482320568,0.5470663482320568,0.8598185171740055,0.8598185171740055,0.8628684639315408
340,0.5356430090200038,0.5356430090200038,0.37246347089415066,0.37246347089415066,0.8628684639315408
341,0.5482930482788265,0.5482930482788265,0.20661686884822708,,0.8628684639315408
342,0.5540313350963167,0.5540313350963167,0.9426908786259082,0.9426908786259082,0.8628684639315408
343,0.5411044501587609,0.5411044501587609,1.1075403644634703,1.1075403644634703,0.8628684639315408
344,0.534259366827797,0.534259366827797,0.858417885540928,0.858417885540928,0.8628684639315408
